name,ra,dec,v_mag,parallax,period,sp_type,dist_ref,M_calc,dist_pl,abs_error,rel_error
5877120341746137216,229.63532083644213,-58.02463444646278,11.656435,0.3528901438626876,9.149760643981445,CEP,2833.74307101393,-4.103,14190.09,11356.35,400.75
6736843159433588096,281.15354901896296,-32.443640023703935,12.811248,0.1618143809216413,8.301077390512992,CEP,6179.920439112581,-3.987,22888.21,16708.29,270.36
4685644912905784064,12.720036324797116,-74.13192063602561,17.474602,0.027917957134835,1.1971527842851704,CEP,35819.239752045985,-1.666,67306.8,31487.56,87.91
4685651509975402240,13.05434021685906,-73.94348452548337,17.527885,0.1002606718655879,1.4376149246984242,CEP,9974.00058659716,-1.885,76312.5,66338.5,665.11
4685676798744956032,13.84356214378744,-73.62504095924724,17.779673,0.077313530989217,0.837523423364576,CEP,12934.346513541994,-1.237,63595.87,50661.52,391.68
4685701778281535232,14.375283037237033,-73.47218687072726,17.102037,0.0407540521410008,2.0600256056367936,CEP,24537.43732132945,-2.316,76500.64,51963.21,211.77
4685712807755168128,15.662201178789788,-73.18193104861847,17.254032,0.0962145502377288,2.5235462636601342,CEP,10393.43838877987,-2.56,91773.36,81379.92,782.99
4685726001888274432,10.423010418286689,-74.20261414055237,17.548853,0.0627975012534613,1.718450115672214,CEP,15924.200486319212,-2.099,85028.83,69104.63,433.96
4685755100277144960,10.515891526227804,-74.02343882737324,17.660563,0.0984748393404694,8.205634970835392,CEP,10154.878207443167,-3.973,212179.06,202024.19,1989.43
4685757539820897152,11.238408084961094,-73.91137812989959,18.427488,0.1476274767007327,0.9436506194316874,CEP,6773.806762457766,-1.38,91536.31,84762.5,1251.33
4685767061757350656,10.33338951272038,-74.00976916507301,18.057432,0.0231930873561266,1.2598481523008742,CEP,43116.29515489416,-1.727,90544.49,47428.2,110.0
4685787089190537856,9.13469858695267,-74.07527162720152,17.74839,0.0064242102133952,1.3999406759667825,CEP,155661.15783616182,-1.853,83239.7,-72421.46,-46.53
4685835162785146112,11.517543392165738,-73.45378077405583,17.109615,0.0363148232973037,2.125173812832323,CEP,27536.96450105666,-2.354,78098.87,50561.9,183.61
4685844783513452288,10.498091402896652,-73.43699745011551,17.297903,0.0785455237320391,2.4054472405296257,CEP,12731.470266994913,-2.502,91201.23,78469.76,616.34
4685849319000697728,11.52051603900948,-73.32066620928369,15.703576,0.0044473272996761,5.662016997511711,CEP,224854.15005835737,-3.528,70202.94,-154651.21,-68.78
4685857737156605056,12.997838024586892,-73.68172224068957,17.122648,0.0487594035999269,1.7996307423811206,CEP,20508.86446858629,-2.154,71678.82,51169.95,249.5
4685861860325053952,12.946717184291234,-73.61472201730231,17.334774,0.066165625807555,1.8219599767169443,CEP,15113.58787580328,-2.169,79574.19,64460.6,426.51
4685862100843210240,12.839614759791573,-73.60296180280616,15.633462,0.0057262896763945,5.111957013088488,CEP,174633.14930124575,-3.406,64243.99,-110389.16,-63.21
4685862581879525120,12.741248965287994,-73.58569529707202,16.147972,0.1217716305322831,2.0943775585972766,CEP,8212.093372067382,-2.336,49752.71,41540.62,505.85
4306788974444989824,285.97447203156185,7.133170209801133,17.44058,0.3939965412669862,32.698867478489625,CEP,2538.093346668148,-5.63,411280.44,408742.35,16104.31
3637042116582796544,201.5082858300654,-3.3787259393588407,10.068435,0.4727759129095253,17.279882921556304,CEP,2115.166980157403,-4.866,9700.84,7585.68,358.63
5884520226805297408,238.71516250486405,-55.609093266533264,18.889395,0.1773016832976432,2.1685736496398023,CEP,5640.104376906908,-2.378,179245.04,173604.93,3078.04
5577329081864722176,102.23505358523428,-37.27591075371591,10.029096,0.4098950698100892,18.774144400708277,CEP,2439.648762946369,-4.965,9972.97,7533.32,308.79
4685993939187174784,15.045640370496772,-72.47673111860752,17.328308,0.0293954151348065,1.557116794536173,CEP,34018.91061629948,-1.981,72748.31,38729.4,113.85
4687138285903676416,17.54686686645044,-73.37357589738808,16.817562,0.0281579907449713,2.160116148732936,CEP,35513.897602178375,-2.373,68888.03,33374.13,93.97
4687141790595607040,16.932675167292427,-73.51082067361413,16.14364,0.0046360255759183,3.156061203943328,CEP,215702.00242087847,-2.828,62266.76,-153435.24,-71.13
4687213877330823808,15.846841481150532,-73.17305846952047,17.097237,0.0055222994685579,2.170964846567089,CEP,181083.98606298864,-2.379,78574.16,-102509.83,-56.61
4687232534671677440,17.64940497229542,-72.93233745051211,17.122303,0.0268179757727354,2.0411442950594605,CEP,37288.422082051824,-2.305,76826.47,39538.05,106.03
4687232809549702528,17.628464055119412,-72.91078637505251,16.20518,0.0685536360454743,2.987514655207732,CEP,14587.118316184724,-2.762,62145.14,47558.02,326.03
4687234974201739392,17.952035560809954,-72.84164427689652,17.45669,0.0158781313692366,1.5148628933973467,CEP,62979.70313669685,-1.948,76015.84,13036.13,20.7
4687248413174572928,17.98226595673926,-72.72165822807641,16.300571,0.0248054352749703,3.1929930706764136,CEP,40313.74531085285,-2.842,67364.56,27050.82,67.1
5594803590107865984,117.70622505398572,-32.660791630844066,14.582836,0.109983946641119,3.685030919291803,CEP,9092.236008433398,-3.013,33055.42,23963.19,263.56
4062150106865901952,264.9006586118072,-25.430604243903318,16.203335,0.0613174438909928,10.470653734456835,CEP,16308.572839039918,-4.265,124077.36,107768.78,660.81
4659430219254640000,85.72012560379916,-67.28869299331525,15.529187,0.0172991982300109,3.3360304602015542,CEP,57806.147238961865,-2.894,48379.39,-9426.76,-16.31
4659447811441777152,86.48581977123995,-67.1016540783624,15.148506,0.0204901377265181,4.992150314185195,CEP,48803.96673497264,-3.377,50717.28,1913.32,3.92
6632574543305145472,286.9350551884428,-59.845520073895415,12.894772,0.2025948093790702,1.7906482655183709,CEP,4935.960615500884,-2.148,10200.37,5264.41,106.65
4102602827621060864,283.0139277294504,-12.996780660394482,14.179841,0.2696981543793662,1.3946350951671982,CEP,3707.848881284399,-1.849,16058.7,12350.85,333.1
5978983604411421824,258.67220306056214,-33.62889691968575,16.646301,0.180807607628617,14.912745123407928,CEP,5530.740731076002,-4.689,184954.11,179423.37,3244.11
4201372919186754048,289.3506544314856,-9.081008070335631,13.098132,0.2731293969819927,2.905985648321897,CEP,3661.268289132311,-2.729,14634.05,10972.78,299.7
4651585031957165440,77.65528346869698,-71.29511019648056,15.712517,0.0080480014596479,3.9941025916237662,CEP,124254.45062527944,-3.11,58141.58,-66112.87,-53.21
4651680513452754816,81.15510255604632,-71.91754437206646,15.238473,2.2684034770128866e-05,6.4874030388305375,CEP,44083868.24185419,-3.691,61088.26,-44022779.99,-99.86
5995711814808683648,237.1737540026212,-42.265567415610455,12.617351,0.2104545344482433,11.20491720309426,CEP,4751.6201189094745,-4.346,24702.66,19951.04,419.88
2068663855595724672,304.0528174619979,42.10869162328152,9.922828,0.4390924953059856,33.223835167620685,CEP,2277.424485023688,-5.649,13013.85,10736.43,471.43
2069600708216959104,310.2364784599706,43.42700298560702,15.609139,0.1875197918133544,5.974014148329083,CEP,5332.770425616395,-3.592,69235.17,63902.4,1198.3
4055634813298804480,267.9764030368527,-31.944300559165875,16.509747,0.3023841689861549,1.211172820682298,CEP,3307.0514351093107,-1.68,43438.94,40131.88,1213.52
6162629942015500416,202.6174932546116,-38.20832044594872,12.846182,0.1061208842691341,15.320234954244418,CEP,9423.215862618432,-4.721,32621.42,23198.21,246.18
4104857784196182400,277.8322831770774,-13.108184937969463,9.592002,0.5960083340408681,4.198361997444163,CEP,1677.8288874253064,-3.17,3567.31,1889.48,112.61
4657767310981899904,85.68383763117524,-68.5864640313662,15.935837,0.0085494644463128,2.626129764163348,CEP,116966.39085168389,-2.607,51124.6,-65841.79,-56.29
4657784692695452288,84.90889590685815,-68.80696019228166,17.450335,0.008641121417947,7.669116222524716,CEP,115725.7202662458,-3.892,185543.79,69818.07,60.33
4658246182730210048,78.83925059554939,-69.08363799779505,15.082553,0.0059892160310866,4.074632804659297,CEP,166966.7607262045,-3.134,43982.45,-122984.31,-73.66
459263743483634304,36.807364322658,59.46060106495148,9.171905,0.3734720711274525,13.63819875506045,CEP,2677.576390066223,-4.582,5633.35,2955.78,110.39
4659661632076538752,87.60959288095553,-66.88530643854786,15.55627,0.042072361849029,3.861186584799668,CEP,23768.57290751504,-3.069,53103.59,29335.02,123.42
4659978669377965312,86.25659631746767,-66.09244566694859,15.198644,0.0257540404775803,4.819196066080324,CEP,38828.858752106506,-3.335,50901.52,12072.66,31.09
4660027082250158720,85.98947161483021,-65.43846780732682,15.331322,0.0418751992334396,4.402706965964906,CEP,23880.48339603945,-3.227,51475.16,27594.68,115.55
4662245862370643072,75.06345507577502,-65.72741747326033,15.70671,0.0017677324781792,3.5093063896058863,CEP,565696.4570962602,-2.955,53988.86,-511707.6,-90.46
4268696016141950464,284.5099467641665,2.6742317528460173,15.027839,0.0705199742738509,14.008257418689928,CEP,14180.379534976712,-4.614,84795.31,70614.93,497.98
532198472919029120,24.60847108048176,69.74266084860724,14.965952,0.1249607451469204,11.101985844924798,CEP,8002.513099808004,-4.335,72485.57,64483.06,805.79
5310265099146146816,138.32400913948015,-54.93120979185935,14.243448,0.090268112993424,3.504169230753204,CEP,11078.109055773102,-2.953,27497.97,16419.86,148.22
303270526990082432,23.415125584182597,30.4524461594159,20.460285,0.6235306217043871,11.983492704639456,CEP,1603.7704728382937,-4.427,949369.0,947765.23,59096.06
303366223160567936,23.472652833098117,30.59313352127318,19.71724,0.0044427170228358,17.51332654065675,CEP,225087.4847216108,-4.882,831356.87,606269.39,269.35
303381238362673920,23.48382888825762,30.728409912726097,20.48573,1.3289246797086436,12.178515186495025,CEP,752.4880945240947,-4.446,969156.87,968404.38,128693.65
303384979279918976,23.352159326509327,30.7535750553153,20.2574,2.4713364202212538,20.9010916139702,CEP,404.6393650891415,-5.094,1175474.66,1175070.02,290399.33
303385838273411712,23.34363769142248,30.81326539318692,19.513325,0.4883553360704759,22.16011290381801,CEP,2047.6893076390736,-5.164,861828.25,859780.56,41987.84
303386937783423104,23.565956097771053,30.770117121550125,19.942627,0.6427671290672249,19.6725737098304,CEP,1555.7733972040337,-5.021,983414.87,981859.1,63110.68
303386942079742592,23.57042651436758,30.777744338030928,20.513618,0.3731189970157479,7.302325751197197,CEP,2680.1101203587173,-3.833,740208.7,737528.59,27518.59
4319263036938403968,289.0911565553106,13.10380435950011,17.538794,0.1424481761277738,7.1980726982819805,CEP,7020.096902490458,-3.816,186613.11,179593.02,2558.27
2030637898807177344,300.59737384289417,30.5731474562965,11.685921,0.1821112193339183,5.698194957772258,CEP,5491.149878945154,-3.536,11075.19,5584.04,101.69
2207053646104563328,341.8270412846239,61.50258467293828,16.287233,0.1173695856098935,2.5476076653364865,CEP,8520.094833799138,-2.571,59106.03,50585.93,593.72
4657034452147477888,85.14272273011213,-71.14153998851319,16.469675,0.0200695329322002,2.9567373554894454,CEP,49826.76992923772,-2.749,69794.89,19968.12,40.08
4067170343924367488,266.39181311609553,-25.40186304219864,17.137215,0.1786161481219701,13.397949401331688,CEP,5598.597946010674,-4.561,218558.73,212960.13,3803.81
5333317872268586624,176.18061393927334,-63.01201454066665,17.529968,0.0323231050465895,9.1050847646159,CEP,30937.62182063354,-4.098,211601.32,180663.69,583.96
4661910476962375936,76.73642479333485,-66.71116144642065,15.807866,0.029423576194459,3.193430350499107,CEP,33986.35140035484,-2.842,53693.7,19707.35,57.99
4661999434334781568,77.58051671253124,-66.12247771815868,16.615679,0.0670382253904531,1.7678398696054751,CEP,14916.862643300365,-2.133,56198.44,41281.58,276.74
5545662326656621312,121.33367504566256,-35.07967508130627,15.879533,0.0513672275087451,3.662754662723231,CEP,19467.66544543897,-3.006,59858.87,40391.21,207.48
5881952871520184960,234.5212505187039,-58.69440826187793,15.233222,0.0015066704669537,4.475663614264623,CEP,663715.1400610115,-3.246,49649.82,-614065.32,-92.52
4320716728771744512,289.2941495541769,14.97464599359058,17.655634,0.0037843924289356,7.835622451787469,CEP,264243.2091222778,-3.918,206374.19,-57869.02,-21.9
5598852026287511424,116.00045216993148,-30.141460666819693,13.247743,0.0351293713767609,3.390606141024826,CEP,28466.20821292372,-2.914,17071.11,-11395.1,-40.03
5880092600868397440,226.7575820911914,-58.28227049734974,16.030249,0.0282369878300885,6.64395763710434,CEP,35414.54230236375,-3.72,89131.13,53716.59,151.68
4253873740471155200,284.69097569365107,-5.951328606999987,13.77363,0.0767922187093518,15.364211541306991,CEP,13022.152723375062,-4.725,50081.77,37059.62,284.59
5355080574602856832,153.53696683735325,-56.327791287704805,16.684847,0.1243908209798337,14.239858601467937,CEP,8039.178390519022,-4.634,183528.93,175489.75,2182.93
6031533182086313216,248.6787962790632,-30.573393933516243,14.385927,0.0347076261755986,11.633968793638878,CEP,28812.111636233225,-4.391,56946.52,28134.41,97.65
5958971736893567488,264.00072571572866,-42.39414527055312,15.297201,0.0510542584873013,6.103421719513666,CEP,19587.00468147489,-3.618,60684.35,41097.35,209.82
4656957520671988096,86.89680733465673,-70.85763292765333,16.799332,0.0274801657169648,1.6155954404614803,CEP,36389.88244465538,-2.025,58192.36,21802.48,59.91
4053999946888700928,266.7038326458285,-32.75976992961731,18.915834,0.0012154090645834,1.4613204265816448,CEP,822768.2589669497,-1.905,145917.13,-676851.12,-82.27
5968918567560964864,248.61202026925747,-40.76914675437983,16.932146,0.1086927117080944,2.2359484461695223,CEP,9200.248887759866,-2.415,74017.11,64816.86,704.51
1825560185457084928,294.0049755789246,20.02796863448653,15.9775095,0.2002379342234598,22.2977744157597,CEP,4994.058712591533,-5.171,169723.61,164729.55,3298.51
5883933779102368640,232.8599364606595,-54.63277356847758,14.093395,0.1293523363966712,8.38186303077228,CEP,7730.822866108929,-3.998,41530.1,33799.28,437.2
5899432735522967040,219.28032092254745,-49.0237803375103,13.178421,0.090621109099941,11.897008146565804,CEP,11034.956534212744,-4.418,33061.75,22026.79,199.61
4658088913822022912,80.96363920123272,-69.23206910435401,16.029554,0.0354731607481666,3.3209347133110163,CEP,28190.326965766137,-2.889,60764.02,32573.69,115.55
4116810545125634432,263.9789435639196,-22.574163691495148,15.288936,0.1294976742822325,3.425382016401032,CEP,7722.146405660994,-2.926,43948.75,36226.61,469.13
4658970245439073664,78.89401470669578,-66.64671911688781,16.147526,0.027406307374767,2.907459925905621,CEP,36487.9509787845,-2.729,59616.27,23128.32,63.39
4659172967872776704,88.68355486013198,-67.94838218196628,15.773524,0.0228018357272199,3.008226140150628,CEP,43856.11807588986,-2.77,51136.64,7280.52,16.6
5520505328816739584,121.809350908209,-45.128296288853264,13.439824,0.0643018266955921,3.283530909393743,CEP,15551.65772714431,-2.875,18322.52,2770.86,17.82
5278432004118558976,93.85880343236612,-71.11566773974532,16.923502,0.0304798276135322,0.9129846663506238,CEP,32808.584506430256,-1.341,44965.17,12156.59,37.05
4664612492399408128,74.11164954423774,-64.69451687848722,11.845569,0.023332162103234,108.65385443619644,CEP,42859.29420408889,-7.069,60675.13,17815.84,41.57
5329553797268123392,131.89256699872848,-47.22988762731347,13.644899,0.0391043745485792,3.628896293690808,CEP,25572.58648281671,-2.995,21280.18,-4292.4,-16.79
4312997053315161472,288.45202289448497,12.171770392240742,14.462399,0.1599917383111847,16.464271813603496,CEP,6250.322738884147,-4.808,71451.49,65201.16,1043.16
4054525650875166464,263.50224988132123,-33.20982226652004,12.439558,0.3487403526052247,12.106248047621484,CEP,2867.462834540411,-4.439,23753.79,20886.33,728.39
508592954709039488,32.131315337806285,62.1174638275081,15.913174,0.1660354574533032,2.0102362996551,CEP,6022.80991866599,-2.287,43654.32,37631.51,624.82
5932569709575669504,243.32248330227355,-54.23489685835529,8.036095,0.4664669468312262,11.288610615285451,CEP,2143.774616386299,-4.355,3007.99,864.22,40.31
4321755561092593920,292.2184567485708,16.688159835561905,12.114463,0.2816035055239082,6.048890237594987,CEP,3551.092157533883,-3.607,13943.69,10392.59,292.66
5544259212380322560,120.85675289522084,-37.19998201691594,14.058643,0.0361349849793845,2.855067535922681,CEP,27674.011780287467,-2.708,22554.27,-5119.74,-18.5
5862374417676272896,195.39569913609571,-63.37283679657426,13.729177,0.21703032645912,6.479464870202534,CEP,4607.650996591763,-3.69,30465.27,25857.62,561.19
2012494342018730496,353.3345420258992,61.11907042193325,12.233385,0.2569687806449367,3.8712825574849448,CEP,3891.523310692504,-3.072,11512.59,7621.06,195.84
5966081350839942784,256.9486489090333,-41.09652546076037,14.375781,0.0805188321478417,17.225388731322262,CEP,12419.454844599417,-4.862,70391.71,57972.25,466.79
4658838613272736512,80.47709249281448,-67.77415551310983,16.384476,0.0436778908868858,4.971030754469626,CEP,22894.87838572001,-3.372,89399.2,66504.32,290.48
450160096438199424,52.40116752532363,58.88240318831538,13.249445,0.2933431413232849,4.968147264326747,CEP,3408.976925415581,-3.371,21095.43,17686.45,518.82
423454573911964544,14.333519125372105,55.43883174655003,14.033802,0.1039946677026137,2.4995199679090634,CEP,9615.877641530904,-2.548,20719.4,11103.53,115.47
505368121464666112,29.628965989769167,57.81984975839859,13.799741,0.0900009034856815,3.329404600750084,CEP,11110.999570788674,-2.892,21791.87,10680.87,96.13
4657235422277963136,83.99011465536849,-70.13965995960491,16.07735,0.0469464258314002,3.6478962320802486,CEP,21300.87610058585,-3.001,65421.04,44120.16,207.13
4657242637825404288,83.96600198228987,-70.06716437435455,15.9639435,0.0774672688285823,3.882511488646073,CEP,12908.677627615549,-3.076,64265.65,51356.98,397.85
4657245695843649408,83.65662825559903,-70.01905159790225,17.325447,0.1650995830834118,9.311996514495052,CEP,6056.950486027444,-4.125,194984.92,188927.97,3119.19
4312305460506548352,287.0023343922033,10.37955517717684,18.590553,0.2844594707467519,2.5542096553443856,CEP,3515.4392904368383,-2.574,170968.54,167453.1,4763.36
4685627904833942400,14.645611283489878,-73.92063853398177,15.800066,0.0083204374793951,5.5136516075174535,CEP,120185.98811377608,-3.496,72324.88,-47861.11,-39.82
4685632062362368384,14.66008237889583,-73.83807821999615,17.941463,0.1723335312011825,1.4024868017596084,CEP,5802.701267883834,-1.855,91071.13,85268.43,1469.46
4685635494021967616,15.738573577393968,-73.76710590560747,17.443354,0.0529902713151532,1.428550268721192,CEP,18871.38856211212,-1.878,73143.06,54271.67,287.59
4685638384553606016,15.798231645842362,-73.68069531233753,17.163912,0.0130440593589382,1.858424074126756,CEP,76663.25125351136,-2.193,74361.88,-2301.37,-3.0
4685705626558873344,15.086829848304358,-73.4223621760854,17.494053,0.1041291483442051,1.2836301939189136,CEP,9603.45893442286,-1.749,70578.01,60974.56,634.92
4685754245594471424,10.840957410917651,-74.04968810616191,17.558832,0.036723526435278,1.7263746962797597,CEP,27230.500365002044,-2.104,85637.69,58407.19,214.49
4685845058391331840,10.468886393510983,-73.42386010242049,16.661032,0.0227529029942009,2.474556145404486,CEP,43950.43569846316,-2.536,69090.27,25139.84,57.2
4685852166545852288,11.304864844840894,-73.2502347317504,17.425417,0.0855850967869183,2.5991953823425087,CEP,11684.277257870088,-2.595,100942.6,89258.32,763.92
4310105582554237696,284.6872675961304,8.048373630821512,18.75661,0.2267510066791225,3.0445075196489504,CEP,4410.123750476263,-2.785,203340.28,198930.15,4510.76
5699042480743325312,120.09545257991203,-23.703166946269217,10.235518,0.2598857724259178,5.027339263902005,CEP,3847.8443458656698,-3.386,5299.59,1451.75,37.73
5881792750773412864,232.9925565165384,-59.66783317478479,14.442894,0.1208990206930628,1.2483081669995784,CEP,8271.365593099295,-1.716,17050.94,8779.58,106.14
4685974629011180288,14.434964921796135,-72.77124509043497,17.625206,0.0950483353472938,1.4539536806897282,CEP,10520.962795888372,-1.899,80309.91,69788.94,663.33
4686517203564458624,21.08077821275916,-72.96701874481977,17.207083,0.019879609503524,1.3562747901336885,CEP,50302.79894696788,-1.815,63748.87,13446.08,26.73
4686549359983127808,21.65371617728482,-72.61615254513144,18.621956,0.0949922198723439,0.79932122515173,CEP,10527.17792408534,-1.182,91346.81,80819.63,767.72
4687157252478840192,18.316751176919016,-73.40234597895075,17.399,0.0723561590055859,1.0249581750816454,CEP,13820.52355657518,-1.48,59663.65,45843.12,331.7
4687199278744810624,16.662419639190226,-73.19976909718238,15.984936,0.0053421844170409,4.70796293394517,CEP,187189.34464525583,-3.307,72175.71,-115013.64,-61.44
4687206867969084032,16.848736853810433,-73.09035144730694,16.445412,0.0639164948677823,2.794561716733329,CEP,15645.413630215488,-2.682,66903.3,51257.89,327.62
4687206975327099520,17.03039356202021,-73.05751094476473,14.088008,0.0022045037264438,12.575483277790807,CEP,453616.8335778293,-4.485,51824.99,-401791.84,-88.58
4687208006125454592,17.32562923916163,-73.02852971610392,16.648216,0.0744107228976215,2.7787893433895414,CEP,13438.923330658354,-2.675,73223.67,59784.75,444.86
4687215835856833920,16.053747003482133,-73.03770767275013,17.913631,0.3515932869089754,1.1936952675195385,CEP,2844.195373556412,-1.662,82256.72,79412.53,2792.09
4657773594564662016,85.63580921382696,-68.51000511699928,16.912958,0.0488033179387987,1.8264742071593567,CEP,20490.41012445178,-2.172,65614.87,45124.46,220.22
5312211543964567040,142.5659738715467,-53.05867480341794,11.289328,0.3251580096554677,5.484593259755084,CEP,3075.427854474765,-3.49,9033.86,5958.43,193.74
3126930912425121408,98.9255276087122,2.1496356534399568,13.051849,0.1704269186355696,6.716999254658121,CEP,5867.617674519705,-3.733,22749.43,16881.81,287.71
4118144527610250880,264.9723347723902,-20.9930078378706,14.52148,0.0796645665324325,15.469173294331892,CEP,12552.632161663563,-4.733,70938.47,58385.84,465.13
2165972009046721152,317.15086119975246,49.2492654117859,15.0128355,0.1047388452067126,7.167198310933937,CEP,9547.556095605216,-3.811,58172.8,48625.25,509.3
5238808628736339584,164.28833612032454,-65.13474394719451,9.077229,0.2925195409667208,15.714516773668969,CEP,3418.5750350051567,-4.752,5831.82,2413.24,70.59
4651802769650639872,82.04745076008557,-71.37866218383141,15.90376,0.0412779331929001,3.129054426599108,CEP,24226.019149912307,-2.817,55490.68,31264.66,129.05
4661522860426022528,74.25627750820091,-68.25319117619387,15.833345,0.0199051589980264,3.752272674063701,CEP,50238.232214027885,-3.035,59385.38,9147.14,18.21
4661610688234962432,72.49000403673536,-67.69374788665614,16.311382,0.0107548611997774,2.4203268266545748,CEP,92981.20928057084,-2.509,58099.83,-34881.38,-37.51
