name,ra,dec,v_mag,parallax,period,sp_type,dist_ref
4685651509975402240,13.054340216859059,-73.94348452548337,17.527885,0.10026067186558799,1.4376149246984242,CEP,9974.00058659716
4685676798744956032,13.84356214378744,-73.62504095924724,17.779673,0.07731353098921702,0.837523423364576,CEP,12934.346513541994
4685701778281535232,14.375283037237033,-73.47218687072726,17.102037,0.04075405214100083,2.0600256056367936,CEP,24537.43732132945
4685712807755168128,15.662201178789788,-73.18193104861847,17.254032,0.0962145502377288,2.5235462636601342,CEP,10393.43838877987
4685726001888274432,10.423010418286687,-74.20261414055237,17.548853,0.06279750125346131,1.718450115672214,CEP,15924.200486319212
4685755100277144960,10.515891526227804,-74.02343882737324,17.660563,0.09847483934046942,8.205634970835392,CEP,10154.878207443167
4685757539820897152,11.238408084961094,-73.91137812989959,18.427488,0.14762747670073278,0.9436506194316874,CEP,6773.806762457766
4685767061757350656,10.33338951272038,-74.00976916507301,18.057432,0.02319308735612664,1.2598481523008742,CEP,43116.29515489416
4685787089190537856,9.13469858695267,-74.07527162720152,17.74839,0.006424210213395245,1.3999406759667823,CEP,155661.15783616182
4685835162785146112,11.517543392165738,-73.45378077405583,17.109615,0.036314823297303796,2.125173812832323,CEP,27536.96450105666
4685844783513452288,10.498091402896652,-73.43699745011551,17.297903,0.07854552373203919,2.4054472405296257,CEP,12731.470266994911
4685849319000697728,11.520516039009479,-73.32066620928369,15.703576,0.004447327299676104,5.662016997511711,CEP,224854.15005835737
4685857737156605056,12.997838024586892,-73.68172224068957,17.122648,0.04875940359992694,1.7996307423811206,CEP,20508.86446858629
4685861860325053952,12.946717184291234,-73.61472201730231,17.334774,0.06616562580755501,1.8219599767169443,CEP,15113.58787580328
4685862100843210240,12.839614759791573,-73.60296180280616,15.633462,0.005726289676394597,5.111957013088488,CEP,174633.14930124575
4685862581879525120,12.741248965287994,-73.58569529707202,16.147972,0.1217716305322831,2.0943775585972766,CEP,8212.093372067382
4306788974444989824,285.97447203156185,7.133170209801133,17.44058,0.3939965412669862,32.698867478489625,CEP,2538.0933466681477
3637042116582796544,201.5082858300654,-3.3787259393588407,10.068435,0.4727759129095253,17.279882921556304,CEP,2115.166980157403
5884520226805297408,238.71516250486403,-55.609093266533264,18.889395,0.17730168329764323,2.1685736496398023,CEP,5640.104376906908
5577329081864722176,102.23505358523427,-37.27591075371591,10.029096,0.4098950698100892,18.774144400708273,CEP,2439.6487629463695
4685993939187174784,15.045640370496773,-72.47673111860752,17.328308,0.02939541513480652,1.557116794536173,CEP,34018.91061629948
4687138285903676416,17.54686686645044,-73.37357589738808,16.817562,0.028157990744971384,2.160116148732936,CEP,35513.897602178375
4687141790595607040,16.932675167292427,-73.51082067361413,16.14364,0.004636025575918376,3.1560612039433273,CEP,215702.00242087847
4687213877330823808,15.846841481150532,-73.17305846952047,17.097237,0.005522299468557965,2.1709648465670894,CEP,181083.98606298864
4687232534671677440,17.64940497229542,-72.93233745051211,17.122303,0.026817975772735467,2.0411442950594605,CEP,37288.422082051824
4687232809549702528,17.628464055119412,-72.91078637505251,16.20518,0.06855363604547433,2.987514655207732,CEP,14587.118316184724
4687234974201739392,17.952035560809954,-72.84164427689652,17.45669,0.01587813136923668,1.5148628933973467,CEP,62979.70313669685
4687248413174572928,17.98226595673926,-72.72165822807641,16.300571,0.024805435274970353,3.1929930706764136,CEP,40313.74531085285
5594803590107865984,117.70622505398573,-32.660791630844066,14.582836,0.10998394664111903,3.685030919291803,CEP,9092.236008433398
4062150106865901952,264.90065861180716,-25.430604243903314,16.203335,0.06131744389099284,10.470653734456835,CEP,16308.572839039918
4659430219254640000,85.72012560379916,-67.28869299331525,15.529187,0.017299198230010925,3.3360304602015542,CEP,57806.147238961865
4659447811441777152,86.48581977123995,-67.1016540783624,15.148506,0.020490137726518153,4.992150314185195,CEP,48803.966734972644
6632574543305145472,286.9350551884428,-59.845520073895415,12.894772,0.20259480937907026,1.7906482655183709,CEP,4935.960615500884
4102602827621060864,283.0139277294504,-12.996780660394482,14.179841,0.2696981543793662,1.3946350951671982,CEP,3707.848881284399
5978983604411421824,258.67220306056214,-33.62889691968575,16.646301,0.180807607628617,14.912745123407928,CEP,5530.740731076002
4201372919186754048,289.3506544314856,-9.081008070335631,13.098132,0.2731293969819927,2.905985648321897,CEP,3661.2682891323107
4651585031957165440,77.65528346869698,-71.29511019648056,15.712517,0.008048001459647925,3.9941025916237662,CEP,124254.45062527945
4651680513452754816,81.15510255604632,-71.91754437206646,15.238473,2.2684034770128862e-05,6.4874030388305375,CEP,44083868.24185419
5995711814808683648,237.17375400262117,-42.265567415610455,12.617351,0.2104545344482433,11.204917203094261,CEP,4751.6201189094745
2068663855595724672,304.0528174619979,42.108691623281516,9.922828,0.4390924953059856,33.223835167620685,CEP,2277.4244850236873
2069600708216959104,310.2364784599706,43.42700298560702,15.609139,0.18751979181335443,5.974014148329083,CEP,5332.770425616395
4055634813298804480,267.9764030368527,-31.944300559165875,16.509747,0.30238416898615494,1.211172820682298,CEP,3307.0514351093107
6162629942015500416,202.6174932546116,-38.20832044594872,12.846182,0.10612088426913419,15.320234954244418,CEP,9423.215862618432
4104857784196182400,277.8322831770774,-13.108184937969465,9.592002,0.5960083340408681,4.198361997444163,CEP,1677.8288874253064
4657767310981899904,85.68383763117524,-68.5864640313662,15.935837,0.008549464446312816,2.626129764163348,CEP,116966.39085168389
4657784692695452288,84.90889590685815,-68.80696019228166,17.450335,0.008641121417947002,7.669116222524716,CEP,115725.7202662458
4658246182730210048,78.83925059554939,-69.08363799779505,15.082553,0.005989216031086693,4.074632804659297,CEP,166966.7607262045
459263743483634304,36.807364322658,59.460601064951476,9.171905,0.3734720711274525,13.63819875506045,CEP,2677.576390066223
4659661632076538752,87.60959288095553,-66.88530643854786,15.55627,0.042072361849029,3.8611865847996683,CEP,23768.572907515038
4659978669377965312,86.25659631746767,-66.09244566694859,15.198644,0.025754040477580325,4.819196066080324,CEP,38828.858752106506
4660027082250158720,85.98947161483021,-65.43846780732682,15.331322,0.04187519923343967,4.402706965964906,CEP,23880.48339603945
4662245862370643072,75.06345507577502,-65.72741747326033,15.70671,0.001767732478179261,3.5093063896058863,CEP,565696.4570962602
4268696016141950464,284.5099467641665,2.6742317528460173,15.027839,0.07051997427385093,14.008257418689928,CEP,14180.379534976713
532198472919029120,24.608471080481756,69.74266084860724,14.965952,0.1249607451469204,11.101985844924798,CEP,8002.513099808004
5310265099146146816,138.32400913948015,-54.93120979185935,14.243448,0.090268112993424,3.504169230753204,CEP,11078.109055773102
303270526990082432,23.415125584182594,30.4524461594159,20.460285,0.6235306217043871,11.983492704639456,CEP,1603.7704728382935
303366223160567936,23.472652833098113,30.59313352127318,19.71724,0.004442717022835829,17.51332654065675,CEP,225087.48472161082
303381238362673920,23.48382888825762,30.728409912726097,20.48573,1.3289246797086436,12.178515186495025,CEP,752.4880945240947
303384979279918976,23.352159326509327,30.7535750553153,20.2574,2.4713364202212538,20.901091613970202,CEP,404.6393650891415
303385838273411712,23.34363769142248,30.81326539318692,19.513325,0.4883553360704759,22.16011290381801,CEP,2047.6893076390738
303386937783423104,23.565956097771053,30.770117121550125,19.942627,0.6427671290672249,19.672573709830402,CEP,1555.7733972040337
303386942079742592,23.57042651436758,30.777744338030928,20.513618,0.3731189970157479,7.302325751197197,CEP,2680.1101203587173
4319263036938403968,289.0911565553106,13.10380435950011,17.538794,0.1424481761277738,7.1980726982819805,CEP,7020.096902490458
2030637898807177344,300.59737384289417,30.5731474562965,11.685921,0.1821112193339183,5.698194957772258,CEP,5491.149878945154
2207053646104563328,341.8270412846239,61.502584672938276,16.287233,0.11736958560989359,2.5476076653364865,CEP,8520.094833799138
4657034452147477888,85.14272273011213,-71.14153998851319,16.469675,0.02006953293220022,2.9567373554894454,CEP,49826.769929237715
4067170343924367488,266.39181311609553,-25.401863042198638,17.137215,0.1786161481219701,13.397949401331688,CEP,5598.597946010674
5333317872268586624,176.18061393927334,-63.01201454066665,17.529968,0.032323105046589584,9.105084764615901,CEP,30937.62182063354
4661910476962375936,76.73642479333485,-66.71116144642065,15.807866,0.02942357619445903,3.193430350499107,CEP,33986.35140035484
4661999434334781568,77.58051671253124,-66.12247771815868,16.615679,0.06703822539045312,1.7678398696054753,CEP,14916.862643300363
5545662326656621312,121.33367504566257,-35.07967508130627,15.879533,0.051367227508745145,3.6627546627232306,CEP,19467.66544543897
5881952871520184960,234.5212505187039,-58.69440826187793,15.233222,0.0015066704669537533,4.475663614264623,CEP,663715.1400610115
4320716728771744512,289.29414955417695,14.974645993590581,17.655634,0.0037843924289356207,7.8356224517874695,CEP,264243.2091222778
5598852026287511424,116.00045216993149,-30.141460666819693,13.247743,0.03512937137676095,3.390606141024826,CEP,28466.20821292372
5880092600868397440,226.7575820911914,-58.28227049734974,16.030249,0.028236987830088513,6.64395763710434,CEP,35414.54230236375
4253873740471155200,284.69097569365107,-5.951328606999987,13.77363,0.07679221870935188,15.364211541306991,CEP,13022.152723375062
5355080574602856832,153.53696683735325,-56.327791287704805,16.684847,0.12439082097983378,14.239858601467937,CEP,8039.178390519022
6031533182086313216,248.6787962790632,-30.573393933516243,14.385927,0.034707626175598694,11.633968793638878,CEP,28812.111636233225
5958971736893567488,264.00072571572866,-42.39414527055312,15.297201,0.05105425848730133,6.103421719513666,CEP,19587.004681474886
4656957520671988096,86.89680733465673,-70.85763292765333,16.799332,0.027480165716964856,1.6155954404614803,CEP,36389.88244465538
4053999946888700928,266.7038326458285,-32.75976992961731,18.915834,0.0012154090645834816,1.4613204265816448,CEP,822768.2589669497
5968918567560964864,248.61202026925747,-40.769146754379825,16.932146,0.10869271170809447,2.2359484461695223,CEP,9200.248887759866
1825560185457084928,294.0049755789246,20.027968634486534,15.9775095,0.20023793422345987,22.2977744157597,CEP,4994.058712591533
5883933779102368640,232.8599364606595,-54.63277356847758,14.093395,0.1293523363966712,8.38186303077228,CEP,7730.822866108929
5899432735522967040,219.28032092254745,-49.0237803375103,13.178421,0.09062110909994102,11.897008146565804,CEP,11034.956534212743
4658088913822022912,80.96363920123272,-69.23206910435401,16.029554,0.03547316074816668,3.3209347133110163,CEP,28190.326965766137
4116810545125634432,263.97894356391953,-22.574163691495148,15.288936,0.12949767428223252,3.425382016401032,CEP,7722.146405660994
4658970245439073664,78.89401470669578,-66.64671911688781,16.147526,0.02740630737476704,2.907459925905621,CEP,36487.9509787845
4659172967872776704,88.68355486013198,-67.94838218196628,15.773524,0.022801835727219902,3.0082261401506276,CEP,43856.11807588986
5520505328816739584,121.809350908209,-45.128296288853264,13.439824,0.06430182669559216,3.283530909393743,CEP,15551.65772714431
5278432004118558976,93.85880343236612,-71.11566773974532,16.923502,0.030479827613532275,0.9129846663506238,CEP,32808.584506430256
4664612492399408128,74.11164954423774,-64.69451687848722,11.845569,0.023332162103234015,108.65385443619645,CEP,42859.29420408889
5329553797268123392,131.89256699872848,-47.22988762731347,13.644899,0.03910437454857927,3.628896293690808,CEP,25572.58648281671
4312997053315161472,288.45202289448497,12.171770392240742,14.462399,0.15999173831118477,16.464271813603496,CEP,6250.322738884147
4054525650875166464,263.50224988132123,-33.20982226652004,12.439558,0.3487403526052247,12.106248047621483,CEP,2867.462834540411
508592954709039488,32.131315337806285,62.117463827508104,15.913174,0.16603545745330328,2.0102362996551,CEP,6022.80991866599
5932569709575669504,243.32248330227355,-54.23489685835529,8.036095,0.4664669468312262,11.288610615285451,CEP,2143.774616386299
4321755561092593920,292.2184567485708,16.688159835561905,12.114463,0.2816035055239082,6.048890237594987,CEP,3551.092157533883
5544259212380322560,120.85675289522084,-37.19998201691594,14.058643,0.036134984979384596,2.855067535922681,CEP,27674.011780287467
5862374417676272896,195.39569913609574,-63.37283679657426,13.729177,0.21703032645912002,6.479464870202534,CEP,4607.650996591763
2012494342018730496,353.33454202589917,61.11907042193325,12.233385,0.2569687806449367,3.8712825574849448,CEP,3891.523310692504
5966081350839942784,256.9486489090333,-41.09652546076037,14.375781,0.08051883214784171,17.225388731322262,CEP,12419.454844599417
4658838613272736512,80.47709249281448,-67.77415551310983,16.384476,0.04367789088688585,4.971030754469626,CEP,22894.87838572001
450160096438199424,52.40116752532363,58.88240318831538,13.249445,0.29334314132328493,4.968147264326747,CEP,3408.976925415581
423454573911964544,14.333519125372105,55.43883174655003,14.033802,0.10399466770261379,2.4995199679090634,CEP,9615.877641530904
505368121464666112,29.628965989769167,57.81984975839859,13.799741,0.0900009034856815,3.3294046007500837,CEP,11110.999570788674
4657235422277963136,83.99011465536849,-70.13965995960491,16.07735,0.046946425831400254,3.6478962320802486,CEP,21300.876100585854
4657242637825404288,83.96600198228987,-70.06716437435455,15.9639435,0.07746726882858233,3.8825114886460725,CEP,12908.677627615547
4657245695843649408,83.65662825559903,-70.01905159790225,17.325447,0.16509958308341188,9.311996514495053,CEP,6056.950486027444
4312305460506548352,287.0023343922033,10.37955517717684,18.590553,0.2844594707467519,2.5542096553443856,CEP,3515.4392904368383
4685627904833942400,14.645611283489878,-73.92063853398177,15.800066,0.00832043747939513,5.5136516075174535,CEP,120185.98811377608
4685632062362368384,14.66008237889583,-73.83807821999615,17.941463,0.17233353120118253,1.4024868017596084,CEP,5802.701267883834
4685635494021967616,15.738573577393968,-73.76710590560747,17.443354,0.0529902713151532,1.428550268721192,CEP,18871.38856211212
4685638384553606016,15.798231645842362,-73.68069531233753,17.163912,0.013044059358938258,1.858424074126756,CEP,76663.25125351136
4685705626558873344,15.086829848304358,-73.4223621760854,17.494053,0.10412914834420511,1.2836301939189136,CEP,9603.45893442286
4685754245594471424,10.840957410917651,-74.04968810616191,17.558832,0.03672352643527801,1.7263746962797595,CEP,27230.500365002044
4685845058391331840,10.468886393510983,-73.42386010242049,16.661032,0.022752902994200977,2.474556145404486,CEP,43950.43569846316
4685852166545852288,11.304864844840894,-73.2502347317504,17.425417,0.08558509678691832,2.5991953823425087,CEP,11684.277257870088
4310105582554237696,284.6872675961304,8.048373630821512,18.75661,0.2267510066791225,3.0445075196489504,CEP,4410.123750476263
5699042480743325312,120.09545257991205,-23.703166946269217,10.235518,0.2598857724259178,5.027339263902005,CEP,3847.8443458656698
5881792750773412864,232.99255651653837,-59.66783317478479,14.442894,0.12089902069306287,1.2483081669995784,CEP,8271.365593099295
4685974629011180288,14.434964921796137,-72.77124509043497,17.625206,0.09504833534729383,1.4539536806897282,CEP,10520.962795888372
4686517203564458624,21.080778212759157,-72.96701874481977,17.207083,0.019879609503524007,1.3562747901336885,CEP,50302.79894696788
4686549359983127808,21.65371617728482,-72.61615254513144,18.621956,0.09499221987234396,0.79932122515173,CEP,10527.17792408534
4687157252478840192,18.316751176919016,-73.40234597895075,17.399,0.07235615900558595,1.0249581750816454,CEP,13820.523556575181
4687199278744810624,16.662419639190226,-73.19976909718238,15.984936,0.005342184417040985,4.70796293394517,CEP,187189.34464525583
4687206867969084032,16.848736853810433,-73.09035144730694,16.445412,0.06391649486778234,2.794561716733329,CEP,15645.413630215488
4687206975327099520,17.03039356202021,-73.05751094476473,14.088008,0.0022045037264438842,12.575483277790807,CEP,453616.8335778293
4687208006125454592,17.32562923916163,-73.02852971610392,16.648216,0.07441072289762155,2.7787893433895414,CEP,13438.923330658354
4687215835856833920,16.053747003482133,-73.03770767275013,17.913631,0.35159328690897546,1.1936952675195385,CEP,2844.1953735564116
4657773594564662016,85.63580921382696,-68.51000511699928,16.912958,0.0488033179387987,1.8264742071593572,CEP,20490.41012445178
5312211543964567040,142.5659738715467,-53.058674803417944,11.289328,0.3251580096554677,5.4845932597550835,CEP,3075.427854474765
3126930912425121408,98.9255276087122,2.1496356534399568,13.051849,0.1704269186355696,6.716999254658121,CEP,5867.617674519705
4118144527610250880,264.9723347723902,-20.993007837870596,14.52148,0.07966456653243259,15.469173294331892,CEP,12552.632161663563
2165972009046721152,317.15086119975246,49.2492654117859,15.0128355,0.1047388452067126,7.167198310933937,CEP,9547.556095605216
5238808628736339584,164.28833612032454,-65.13474394719451,9.077229,0.29251954096672084,15.714516773668969,CEP,3418.5750350051567
4651802769650639872,82.04745076008557,-71.37866218383141,15.90376,0.04127793319290016,3.1290544265991076,CEP,24226.019149912307
4661522860426022528,74.25627750820091,-68.25319117619387,15.833345,0.019905158998026463,3.7522726740637005,CEP,50238.232214027885
4661610688234962432,72.49000403673536,-67.69374788665614,16.311382,0.010754861199777466,2.4203268266545748,CEP,92981.20928057085
4661747680522306944,73.29501947689678,-67.01140968801147,16.034851,0.04421686428534763,2.9518301783642467,CEP,22615.80544352113
4062564043004380672,269.6426649782115,-28.89778430892045,16.253284,0.2010132262088159,1.2045057630198184,CEP,4974.79702634683
4055743600568397568,267.7264138488474,-31.215268277134662,15.738051,0.1275900884040022,21.844777555582183,CEP,7837.599397482918
6634352251749247360,273.539197601582,-60.850235635211384,15.461859,0.10184841617491172,1.1870847285226926,CEP,9818.513017253277
4049150035521776000,272.14599897243704,-30.98819885052048,13.988205,0.1182841161014361,6.787852181431599,CEP,8454.220507024263
4062756766785510912,269.79945361554627,-27.83020492398333,15.522215,0.07087410023407771,11.52554680806763,CEP,14109.52656467277
460466330022426752,47.13074804354686,58.491579958955455,19.16418,0.01250933204025538,5.388241512520073,CEP,79940.31949763361
4662185320508619648,74.57049796216235,-66.14841279220136,15.294215,0.034755295951008756,4.97320427068186,CEP,28772.593431792528
4662213839092569472,75.94775761928533,-66.26052036317715,15.669489,0.02683597421501381,3.685065879063452,CEP,37263.41335655831
4662231122042276480,75.43125960698586,-66.106301749825,15.5613165,0.003274679827633244,3.7347706790707393,CEP,305373.3655307439
4662253112275921280,75.9384307131024,-65.82300455458412,15.749577,0.03922590248009236,3.6495628426185296,CEP,25493.358642481522
3031419601502352768,109.24720190730983,-15.307056825079506,11.598385,0.2972805483152769,2.3115396261704304,CEP,3363.8258731259584
6899899256340129664,308.19833854002627,-13.051434362990225,15.874471,0.08897774179090823,1.04649383116368,CEP,11238.765784255724
4107420780154292480,258.60592599948626,-28.779655474982977,14.255081,0.11759353061034443,7.635788297127551,CEP,8503.869173837293
303265991503636096,23.475351182038064,30.35248991191968,20.366251,1.6954888730586428,11.00591980878888,CEP,589.8003908430323
303289154263559808,23.202970859753478,30.65289601147122,20.504267,0.8283853242674502,5.671314611347769,CEP,1207.1676920209934
303364367730432896,23.455003578168384,30.467365862110466,20.566347,1.525875282373705,14.953079787872383,CEP,655.3615564467136
303390446773860608,23.460981977756397,30.787354868931263,20.418974,0.21138537005656166,9.713782891663705,CEP,4730.696356765012
4321195836644590976,289.75279571582064,16.730278926314615,17.956614,0.15274687154605154,6.094439026431946,CEP,6546.7789282905915
5404862853352596736,149.2198278594145,-51.60892065569658,13.312052,0.10978491889695682,2.6048120377969317,CEP,9108.719212504873
4707044742055169152,9.219742046294302,-66.59323222704319,16.732803,0.028207868926490652,3.728041544698667,CEP,35451.10063457779
5306782361701536128,140.15435641635312,-56.85400758967562,13.944251,0.027116413797857886,4.862502297716979,CEP,36878.032893825985
2033589572148408832,298.5974363116605,31.226910553040305,12.223854,0.19254111727135745,4.850897985002396,CEP,5193.6958410325
4661879828073236736,75.98407518797138,-67.22137665672652,15.643635,0.0019682051077241428,4.338547443974305,CEP,508077.1287888339
4662013040792200832,76.95384291464092,-66.48689772972693,15.755651,0.024358988663062745,3.264546954147746,CEP,41052.60747201589
4662023898470357760,76.26219133158334,-66.41919713183782,15.9498205,0.05292072463255433,2.682313756120922,CEP,18896.188722722953
257429344607790336,69.6580758964874,47.74028025459486,12.281764,0.2214107988003436,26.110636005745064,CEP,4516.491541597059
5312871354004960256,142.69035438551873,-51.481917043423714,12.967791,0.25243384045830347,4.448938219139412,CEP,3961.4340065676656
4259486747309422976,280.87901030825566,-2.2505082936781973,13.466716,0.34747078513069,4.485617652917886,CEP,2877.9397946330423
2174522533022265216,323.2652791611272,54.739902620817894,16.06479,0.06532737013491999,3.025658661524054,CEP,15307.51961903119
5598642947280233984,116.71717605146988,-30.665896255418023,14.166552,0.022341543112970007,2.9686047831676348,CEP,44759.66565709004
5882145114234319488,233.2855817633094,-58.49789468699308,15.835277,0.07657752227396028,13.906462215180172,CEP,13058.662258912547
4253904251902123520,284.71807932288726,-5.749970667810674,15.222665,0.04662780166933567,13.161369128673398,CEP,21446.432475877165
2067090999910661760,311.8482516493218,44.05088274816168,17.935991,0.07711427113982136,5.594349262506162,CEP,12967.7682900851
5883879421994717824,232.96889329577357,-54.914024078754224,14.281547,0.3243481941893143,6.617521729545984,CEP,3083.106420553474
4057701830728920064,266.89007492146686,-27.830834617754377,4.327284,2.8057114280856257,7.012112432949166,CEP,356.4158416257061
5978624888732219264,258.2535993962041,-34.82536098882476,16.258396,0.10054783641592152,3.9415122579111457,CEP,9945.514847912254
4655517400962529920,73.66154397162637,-68.61042236922088,16.380297,0.007429546214505339,2.8804870481948166,CEP,134597.7225429481
5258645089802053888,153.15506798163406,-57.71781641466889,13.198053,0.4139650789306977,1.9427048702973646,CEP,2415.662699334624
2017756639046519552,293.3354865552613,20.284829729553035,12.599289,0.15085018018451268,14.572684475063232,CEP,6629.093838514797
4323347722662858240,292.38445131797135,18.72631235279766,14.216903,0.029762124166731727,18.80076590276883,CEP,33599.75230255257
2013592990352834560,346.3786085575,59.724505112310894,18.939116,0.1074348394630085,4.908492868239356,CEP,9307.967555015668
4660127343992496896,83.18260971177479,-67.48098044879025,16.309477,0.02604672672184299,22.832331266625644,CEP,38392.54009454448
4660140538132481536,83.55045984783484,-67.38596582934588,14.52565,0.0011273648542349528,8.667793637099917,CEP,887024.2816631139
4660268287641298048,83.2447710058755,-66.72395002335668,13.775632,0.022247619869352666,16.22409295017132,CEP,44948.62847677273
4660306942350282368,83.19691136900146,-66.26223497947598,14.183734,0.004937620646311829,12.076662981891007,CEP,202526.69689133632
1827869808377481216,296.64660010343846,22.889753281352316,10.128908,0.4136931276069938,5.197519215240402,CEP,2417.2506944567726
2030955829476829952,300.21654582517664,31.671648488544726,15.631888,0.07529529135476212,4.670213557686806,CEP,13281.04297104568
4265502072356631424,285.5646983028771,-0.7333605862935962,15.939349,0.125791111347379,1.7777724385116989,CEP,7949.687297367504
369116876762103168,10.08740319719188,40.48773651814335,20.727892,0.6415213515551608,9.586000134246287,CEP,1558.794571023745
369118495964814336,10.119153736510619,40.53235253591291,20.354376,0.6479550864502696,8.418129479755393,CEP,1543.316845428838
369118667765653376,10.14697053474132,40.55773334487806,19.454273,0.37627398894662567,24.15727509586924,CEP,2657.637863301387
369292150083972608,11.102132837245295,41.60200466628606,20.614822,2.1579615565419528,4.679561850032618,CEP,463.40028485144103
4040757699401761024,268.95868226973494,-34.988366768518205,14.277844,0.16696356397175738,9.604007625926608,CEP,5989.330703129663
5339933251441467904,168.5063757123204,-57.72091187168247,11.453989,0.2902547184183129,27.562663278568483,CEP,3445.2497635501227
4663524353878564480,79.02313794736584,-65.69956077277506,15.949214,0.019387958991903674,3.0684991951946365,CEP,51578.40494801931
5804727121786685824,262.83331647927474,-71.39386127900701,11.563276,0.11515585585596963,116.78752204111247,CEP,8683.883182204325
5750171867369677440,131.6873712635819,-9.504327762408783,11.3099375,0.11432358092998246,113.7886791726909,CEP,8747.101795319468
